ind,oldind,pop,seq
Havre_G_02,Havre_G_02,Havre_G,kasp_2
Havre_G_03,Havre_G_03,Havre_G,kasp_2
Havre_G_04,Havre_G_04,Havre_G,kasp_2
Havre_G_05,Havre_G_05,Havre_G,kasp_2
Havre_G_06,Havre_G_06,Havre_G,kasp_2
Havre_G_07,Havre_G_07,Havre_G,kasp_2
Havre_G_08,Havre_G_08,Havre_G,kasp_2
Havre_G_09,Havre_G_09,Havre_G,kasp_2
Havre_G_10,Havre_G_10,Havre_G,kasp_2
Havre_G_11,Havre_G_11,Havre_G,kasp_2
Havre_G_12,Havre_G_12,Havre_G,kasp_2
Havre_G_13,Havre_G_13,Havre_G,kasp_2
Havre_G_14,Havre_G_14,Havre_G,kasp_2
Havre_G_15,Havre_G_15,Havre_G,kasp_2
Havre_H_01,Havre_H_01,Havre_H,kasp_2
Havre_H_02,Havre_H_02,Havre_H,kasp_2
Havre_H_03,Havre_H_03,Havre_H,kasp_2
Havre_H_04,Havre_H_04,Havre_H,kasp_2
Havre_H_05,Havre_H_05,Havre_H,kasp_2
Havre_H_06,Havre_H_06,Havre_H,kasp_2
Havre_H_07,Havre_H_07,Havre_H,kasp_2
Havre_H_08,Havre_H_08,Havre_H,kasp_2
Havre_H_09,Havre_H_09,Havre_H,kasp_2
Havre_H_10,Havre_H_10,Havre_H,kasp_2
Havre_H_11,Havre_H_11,Havre_H,kasp_2
Havre_H_12,Havre_H_12,Havre_H,kasp_2
Havre_H_13,Havre_H_13,Havre_H,kasp_2
Havre_H_14,Havre_H_14,Havre_H,kasp_2
Havre_H_15,Havre_H_15,Havre_H,kasp_2
Havre_I_01,Havre_I_01,Havre_I,kasp_2
Havre_I_02,Havre_I_02,Havre_I,kasp_2
Havre_I_03,Havre_I_03,Havre_I,kasp_2
Havre_I_04,Havre_I_04,Havre_I,kasp_2
Havre_I_05,Havre_I_05,Havre_I,kasp_2
Havre_I_06,Havre_I_06,Havre_I,kasp_2
Havre_I_07,Havre_I_07,Havre_I,kasp_2
Havre_I_08,Havre_I_08,Havre_I,kasp_2
Havre_I_09,Havre_I_09,Havre_I,kasp_2
Havre_I_10,Havre_I_10,Havre_I,kasp_2
Havre_I_11,Havre_I_11,Havre_I,kasp_2
Havre_I_12,Havre_I_12,Havre_I,kasp_2
Havre_I_13,Havre_I_13,Havre_I,kasp_2
Havre_I_14,Havre_I_14,Havre_I,kasp_2
Havre_I_15,Havre_I_15,Havre_I,kasp_2
HI_01,HI_01,HI,kasp_2
HI_02,HI_02,HI,kasp_2
HI_03,HI_03,HI,kasp_2
HI_04,HI_04,HI,kasp_2
HI_05,HI_05,HI,kasp_2
HI_06,HI_06,HI,kasp_2
HI_07,HI_07,HI,kasp_2
HI_08,HI_08,HI,kasp_2
HI_09,HI_09,HI,kasp_2
HI_10,HI_10,HI,kasp_2
HI_11,HI_11,HI,kasp_2
HI_12,HI_12,HI,kasp_2
HI_13,HI_13,HI,kasp_2
HI_14,HI_14,HI,kasp_2
HI_15,HI_15,HI,kasp_2
HI_16,HI_16,HI,kasp_2
HI_17,HI_17,HI,kasp_2
HI_18,HI_18,HI,kasp_2
HI_19,HI_19,HI,kasp_2
HI_20,HI_20,HI,kasp_2
HI_21,HI_21,HI,kasp_2
HI_22,HI_22,HI,kasp_2
HI_23,HI_23,HI,kasp_2
HI_24,HI_24,HI,kasp_2
HI_25,HI_25,HI,kasp_2
HI_26,HI_26,HI,kasp_2
HI_27,HI_27,HI,kasp_2
HI_28,HI_28,HI,kasp_2
HI_29,HI_29,HI,kasp_2
HI_30,HI_30,HI,kasp_2
HJ_01,HJ_01,HJ,kasp_2
HJ_02,HJ_02,HJ,kasp_2
HJ_03,HJ_03,HJ,kasp_2
HJ_04,HJ_04,HJ,kasp_2
HJ_05,HJ_05,HJ,kasp_2
HJ_06,HJ_06,HJ,kasp_2
HJ_07,HJ_07,HJ,kasp_2
HJ_08,HJ_08,HJ,kasp_2
HJ_09,HJ_09,HJ,kasp_2
HJ_10,HJ_10,HJ,kasp_2
HJ_11,HJ_11,HJ,kasp_2
HJ_12,HJ_12,HJ,kasp_2
HJ_13,HJ_13,HJ,kasp_2
HJ_14,HJ_14,HJ,kasp_2
HJ_15,HJ_15,HJ,kasp_2
HJ_16,HJ_16,HJ,kasp_2
HJ_17,HJ_17,HJ,kasp_2
HJ_18,HJ_18,HJ,kasp_2
HJ_19,HJ_19,HJ,kasp_2
HJ_20,HJ_20,HJ,kasp_2
HJ_21,HJ_21,HJ,kasp_2
HJ_22,HJ_22,HJ,kasp_2
HJ_23,HJ_23,HJ,kasp_2
HJ_24,HJ_24,HJ,kasp_2
HJ_25,HJ_25,HJ,kasp_2
HJ_26,HJ_26,HJ,kasp_2
HJ_27,HJ_27,HJ,kasp_2
HJ_28,HJ_28,HJ,kasp_2
HJ_29,HJ_29,HJ,kasp_2
HJ_30,HJ_30,HJ,kasp_2
Holl_01,Holl_01,Holl,kasp_2
Holl_02,Holl_02,Holl,kasp_2
Holl_03,Holl_03,Holl,kasp_2
Holl_04,Holl_04,Holl,kasp_2
Holl_05,Holl_05,Holl,kasp_2
Holl_06,Holl_06,Holl,kasp_2
Holl_07,Holl_07,Holl,kasp_2
Holl_08,Holl_08,Holl,kasp_2
Holl_09,Holl_09,Holl,kasp_2
Holl_10,Holl_10,Holl,kasp_2
Holl_11,Holl_11,Holl,kasp_2
Holl_12,Holl_12,Holl,kasp_2
Holl_13,Holl_13,Holl,kasp_2
Holl_14,Holl_14,Holl,kasp_2
Holl_15,Holl_15,Holl,kasp_2
Holl_16,Holl_16,Holl,kasp_2
Holl_17,Holl_17,Holl,kasp_2
Holl_18,Holl_18,Holl,kasp_2
Holl_19,Holl_19,Holl,kasp_2
Holl_20,Holl_20,Holl,kasp_2
Holl_21,Holl_21,Holl,kasp_2
Holl_22,Holl_22,Holl,kasp_2
Holl_23,Holl_23,Holl,kasp_2
Holl_24,Holl_24,Holl,kasp_2
HS_01,HS_01,HS,kasp_2
HS_02,HS_02,HS,kasp_2
HS_03,HS_03,HS,kasp_2
HS_04,HS_04,HS,kasp_2
HS_05,HS_05,HS,kasp_2
HS_06,HS_06,HS,kasp_2
HS_07,HS_07,HS,kasp_2
HS_08,HS_08,HS,kasp_2
HS_09,HS_09,HS,kasp_2
HS_10,HS_10,HS,kasp_2
HS_11,HS_11,HS,kasp_2
HS_12,HS_12,HS,kasp_2
HS_13,HS_13,HS,kasp_2
HS_14,HS_14,HS,kasp_2
HS_15,HS_15,HS,kasp_2
HS_16,HS_16,HS,kasp_2
HS_17,HS_17,HS,kasp_2
HS_18,HS_18,HS,kasp_2
HS_19,HS_19,HS,kasp_2
HS_20,HS_20,HS,kasp_2
HS_21,HS_21,HS,kasp_2
HS_22,HS_22,HS,kasp_2
HS_23,HS_23,HS,kasp_2
HS_24,HS_24,HS,kasp_2
HS_25,HS_25,HS,kasp_2
HS_26,HS_26,HS,kasp_2
HS_27,HS_27,HS,kasp_2
HS_28,HS_28,HS,kasp_2
HS_29,HS_29,HS,kasp_2
HS_30,HS_30,HS,kasp_2
HV_01,HV_01,HV,kasp_2
HV_02,HV_02,HV,kasp_2
HV_03,HV_03,HV,kasp_2
HV_04,HV_04,HV,kasp_2
HV_05,HV_05,HV,kasp_2
HV_06,HV_06,HV,kasp_2
HV_07,HV_07,HV,kasp_2
HV_08,HV_08,HV,kasp_2
HV_09,HV_09,HV,kasp_2
HV_10,HV_10,HV,kasp_2
HV_11,HV_11,HV,kasp_2
HV_12,HV_12,HV,kasp_2
HV_13,HV_13,HV,kasp_2
HV_14,HV_14,HV,kasp_2
HV_15,HV_15,HV,kasp_2
HV_16,HV_16,HV,kasp_2
HV_17,HV_17,HV,kasp_2
HV_18,HV_18,HV,kasp_2
HV_19,HV_19,HV,kasp_2
HV_20,HV_20,HV,kasp_2
HV_21,HV_21,HV,kasp_2
HV_22,HV_22,HV,kasp_2
HV_23,HV_23,HV,kasp_2
HV_24,HV_24,HV,kasp_2
HV_25,HV_25,HV,kasp_2
HV_26,HV_26,HV,kasp_2
HV_27,HV_27,HV,kasp_2
HV_28,HV_28,HV,kasp_2
HV_29,HV_29,HV,kasp_2
HV_30,HV_30,HV,kasp_2
HyC_02S,HyC_02S,HyC,kasp_2
HyC_07S,HyC_07S,HyC,kasp_2
HyC_10S,HyC_10S,HyC,kasp_2
HYC_01E,HYC_01E,HYC,kasp_2
HYC_01S,HYC_01S,HYC,kasp_2
HYC_02E,HYC_02E,HYC,kasp_2
HYC_03E,HYC_03E,HYC,kasp_2
HYC_04E,HYC_04E,HYC,kasp_2
HYC_06E,HYC_06E,HYC,kasp_2
HYC_07E,HYC_07E,HYC,kasp_2
HYC_09S,HYC_09S,HYC,kasp_2
Jer_01,Jer_01,Jer,kasp_2
Jer_02,Jer_02,Jer,kasp_2
Jer_03,Jer_03,Jer,kasp_2
Jer_04,Jer_04,Jer,kasp_2
Jer_05,Jer_05,Jer,kasp_2
Jer_06,Jer_06,Jer,kasp_2
Jer_07,Jer_07,Jer,kasp_2
Jer_08,Jer_08,Jer,kasp_2
Jer_09,Jer_09,Jer,kasp_2
Jer_10,Jer_10,Jer,kasp_2
Jer_11,Jer_11,Jer,kasp_2
Jer_12,Jer_12,Jer,kasp_2
Jer_13,Jer_13,Jer,kasp_2
Jer_14,Jer_14,Jer,kasp_2
Jer_15,Jer_15,Jer,kasp_2
Jer_16,Jer_16,Jer,kasp_2
Jer_17,Jer_17,Jer,kasp_2
Jer_18,Jer_18,Jer,kasp_2
Jer_19,Jer_19,Jer,kasp_2
Jer_20,Jer_20,Jer,kasp_2
Jer_21,Jer_21,Jer,kasp_2
Jer_22,Jer_22,Jer,kasp_2
Jer_23,Jer_23,Jer,kasp_2
Jer_24,Jer_24,Jer,kasp_2
Jer_25,Jer_25,Jer,kasp_2
Jer_26,Jer_26,Jer,kasp_2
Jer_27,Jer_27,Jer,kasp_2
Jer_28,Jer_28,Jer,kasp_2
Jer_29,Jer_29,Jer,kasp_2
Jer_30,Jer_30,Jer,kasp_2
JUM_01,JUM-1,JUM,kasp_2
JUM_02,JUM-2,JUM,kasp_2
JUM_03,JUM-3,JUM,kasp_2
JUM_04,JUM-4,JUM,kasp_2
JUM_05,JUM-5,JUM,kasp_2
JUM_06,JUM-6,JUM,kasp_2
JUM_07,JUM-7,JUM,kasp_2
JUM_08,JUM-8,JUM,kasp_2
JUM_09,JUM-9,JUM,kasp_2
JUM_10,JUM-10,JUM,kasp_2
JUM_11,JUM-11,JUM,kasp_2
JUM_12,JUM-12,JUM,kasp_2
JUM_13,JUM-13,JUM,kasp_2
JUM_14,JUM-14,JUM,kasp_2
JUM_15,JUM-15,JUM,kasp_2
JUM_16,JUM-16,JUM,kasp_2
JUM_17,JUM-17,JUM,kasp_2
JUM_18,JUM-18,JUM,kasp_2
JUM_19,JUM-19,JUM,kasp_2
JUM_20,JUM-20,JUM,kasp_2
JUM_21,JUM-21,JUM,kasp_2
JUM_22,JUM-22,JUM,kasp_2
JUM_23,JUM-23,JUM,kasp_2
JUM_24,JUM-24,JUM,kasp_2
JUM_25,JUM-25,JUM,kasp_2
JUM_26,JUM-26,JUM,kasp_2
JUM_27,JUM-27,JUM,kasp_2
JUM_28,JUM-28,JUM,kasp_2
JUM_29,JUM-29,JUM,kasp_2
JUM_30,JUM-30,JUM,kasp_2
KER_01,KER-1,KER,kasp_2
KER_02,KER-2,KER,kasp_2
KER_03,KER-3,KER,kasp_2
KER_04,KER-4,KER,kasp_2
KER_05,KER-5,KER,kasp_2
KER_06,KER-6,KER,kasp_2
KER_07,KER-7,KER,kasp_2
KER_08,KER-8,KER,kasp_2
KER_09,KER-9,KER,kasp_2
KER_10,KER-10,KER,kasp_2
KER_11,KER-11,KER,kasp_2
KER_12,KER-12,KER,kasp_2
KER_13,KER-13,KER,kasp_2
KER_14,KER-14,KER,kasp_2
KER_15,KER-15,KER,kasp_2
KER_16,KER-16,KER,kasp_2
KER_17,KER-17,KER,kasp_2
KER_18,KER-18,KER,kasp_2
KER_19,KER-19,KER,kasp_2
KER_20,KER-20,KER,kasp_2
KER_21,KER-21,KER,kasp_2
KER_22,KER-22,KER,kasp_2
KER_23,KER-23,KER,kasp_2
KER_24,KER-24,KER,kasp_2
KER_25,KER-25,KER,kasp_2
KER_26,KER-26,KER,kasp_2
KER_27,KER-27,KER,kasp_2
KER_28,KER-28,KER,kasp_2
KER_29,KER-29,KER,kasp_2
KER_30,KER-30,KER,kasp_2
KO_01,KO_01,KO,kasp_2
KO_02,KO_02,KO,kasp_2
KO_03,KO_03,KO,kasp_2
KO_04,KO_04,KO,kasp_2
KO_05,KO_05,KO,kasp_2
KO_06,KO_06,KO,kasp_2
KO_07,KO_07,KO,kasp_2
KO_08,KO_08,KO,kasp_2
KO_09,KO_09,KO,kasp_2
KO_10,KO_10,KO,kasp_2
KO_11,KO_11,KO,kasp_2
KO_12,KO_12,KO,kasp_2
KO_13,KO_13,KO,kasp_2
KO_14,KO_14,KO,kasp_2
KO_15,KO_15,KO,kasp_2
KO_16,KO_16,KO,kasp_2
KO_17,KO_17,KO,kasp_2
KO_18,KO_18,KO,kasp_2
KO_19,KO_19,KO,kasp_2
KO_20,KO_20,KO,kasp_2
KO_21,KO_21,KO,kasp_2
KO_22,KO_22,KO,kasp_2
KO_23,KO_23,KO,kasp_2
KO_24,KO_24,KO,kasp_2
KO_25,KO_25,KO,kasp_2
KO_26,KO_26,KO,kasp_2
KO_27,KO_27,KO,kasp_2
KO_28,KO_28,KO,kasp_2
KO_29,KO_29,KO,kasp_2
KO_30,KO_30,KO,kasp_2
LE_007,LE007,LE,kasp_2
LE_016,LE016,LE,kasp_2
LE_017,LE017,LE,kasp_2
LE_019,LE019,LE,kasp_2
LE_021,LE021,LE,kasp_2
LE_023,LE023,LE,kasp_2
LE_031,LE031,LE,kasp_2
LE_036,LE036,LE,kasp_2
LE_047,LE047,LE,kasp_2
LE_050,LE050,LE,kasp_2
LE_056,LE056,LE,kasp_2
LE_080,LE080,LE,kasp_2
LE_085,LE085,LE,kasp_2
LochEti_01,LochEti_01,LochEti,kasp_2
LochEti_02,LochEti_02,LochEti,kasp_2
LochEti_03,LochEti_03,LochEti,kasp_2
LochEti_04,LochEti_04,LochEti,kasp_2
LochEti_05,LochEti_05,LochEti,kasp_2
LochEti_06,LochEti_06,LochEti,kasp_2
LochEti_07,LochEti_07,LochEti,kasp_2
LochEti_08,LochEti_08,LochEti,kasp_2
LochEti_09,LochEti_09,LochEti,kasp_2
LochEti_10,LochEti_10,LochEti,kasp_2
LochEti_11,LochEti_11,LochEti,kasp_2
LOF_01,LOF_01,LOF,kasp_2
LOF_02,LOF_02,LOF,kasp_2
LOF_03,LOF_03,LOF,kasp_2
LOF_04,LOF_04,LOF,kasp_2
LOF_05,LOF_05,LOF,kasp_2
LOF_06,LOF_06,LOF,kasp_2
LOF_07,LOF_07,LOF,kasp_2
LOF_08,LOF_08,LOF,kasp_2
LOF_09,LOF_09,LOF,kasp_2
LOF_10,LOF_10,LOF,kasp_2
LOF_11,LOF_11,LOF,kasp_2
LOF_12,LOF_12,LOF,kasp_2
LOF_13,LOF_13,LOF,kasp_2
LOF_14,LOF_14,LOF,kasp_2
LOF_15,LOF_15,LOF,kasp_2
LOF_16,LOF_16,LOF,kasp_2
LOF_17,LOF_17,LOF,kasp_2
LOF_18,LOF_18,LOF,kasp_2
LOF_19,LOF_19,LOF,kasp_2
LOF_20,LOF_20,LOF,kasp_2
LOF_21,LOF_21,LOF,kasp_2
LOF_22,LOF_22,LOF,kasp_2
LOF_23,LOF_23,LOF,kasp_2
LOF_24,LOF_24,LOF,kasp_2
LOF_25,LOF_25,LOF,kasp_2
LOF_26,LOF_26,LOF,kasp_2
LOF_27,LOF_27,LOF,kasp_2
LOF_28,LOF_28,LOF,kasp_2
LOF_29,LOF_29,LOF,kasp_2
LOF_30,LOF_30,LOF,kasp_2
LOF_32,LOF_32,LOF,kasp_2
LOF_33,LOF_33,LOF,kasp_2
LOF_34,LOF_34,LOF,kasp_2
LOF_35,LOF_35,LOF,kasp_2
LOF_36,LOF_36,LOF,kasp_2
LOF_37,LOF_37,LOF,kasp_2
LOF_38,LOF_38,LOF,kasp_2
LOF_39,LOF_39,LOF,kasp_2
LOF_40,LOF_40,LOF,kasp_2
LOF_41,LOF_41,LOF,kasp_2
LOF_42,LOF_42,LOF,kasp_2
LOF_43,LOF_43,LOF,kasp_2
LOF_44,LOF_44,LOF,kasp_2
LOF_45,LOF_45,LOF,kasp_2
LRM_10,LRM_10,LRM,kasp_2
LUN_01,LUN_01,LUN,kasp_2
LUN_02,LUN_02,LUN,kasp_2
LUN_03,LUN_03,LUN,kasp_2
LUN_04,LUN_04,LUN,kasp_2
LUN_05,LUN_05,LUN,kasp_2
LUN_06,LUN_06,LUN,kasp_2
LUN_07,LUN_07,LUN,kasp_2
LUN_08,LUN_08,LUN,kasp_2
LUN_09,LUN_09,LUN,kasp_2
LUN_10,LUN_10,LUN,kasp_2
LUN_11,LUN_11,LUN,kasp_2
LUN_12,LUN_12,LUN,kasp_2
LUN_13,LUN_13,LUN,kasp_2
LUN_14,LUN_14,LUN,kasp_2
LUN_15,LUN_15,LUN,kasp_2
LUN_16,LUN_16,LUN,kasp_2
LUN_17,LUN_17,LUN,kasp_2
LUN_18,LUN_18,LUN,kasp_2
LUN_19,LUN_19,LUN,kasp_2
LUN_20,LUN_20,LUN,kasp_2
LUN_21,LUN_21,LUN,kasp_2
LUN_22,LUN_22,LUN,kasp_2
LUN_23,LUN_23,LUN,kasp_2
LUN_24,LUN_24,LUN,kasp_2
LUN_25,LUN_25,LUN,kasp_2
LUN_26,LUN_26,LUN,kasp_2
LUN_27,LUN_27,LUN,kasp_2
LUN_28,LUN_28,LUN,kasp_2
LUN_29,LUN_29,LUN,kasp_2
LUN_30,LUN_30,LUN,kasp_2
LX_01,LX_01,LX,kasp_2
LX_02,LX_02,LX,kasp_2
LX_04,LX_04,LX,kasp_2
LX_05,LX_05,LX,kasp_2
LX_06,LX_06,LX,kasp_2
LX_07,LX_07,LX,kasp_2
LX_08,LX_08,LX,kasp_2
LX_09,LX_09,LX,kasp_2
LX_10,LX_10,LX,kasp_2
LX_11,LX_11,LX,kasp_2
LX_12,LX_12,LX,kasp_2
LX_13,LX_13,LX,kasp_2
LX_14,LX_14,LX,kasp_2
LX_15,LX_15,LX,kasp_2
LX_18,LX_18,LX,kasp_2
LX_19,LX_19,LX,kasp_2
LX_20,LX_20,LX,kasp_2
LX_21,LX_21,LX,kasp_2
LX_22,LX_22,LX,kasp_2
LX_23,LX_23,LX,kasp_2
LX_24,LX_24,LX,kasp_2
M1_01,M1_1,M,kasp_2
M10_11,M10_11,M,kasp_2
M11_12,M11_12,M,kasp_2
M12_15,M12_15,M,kasp_2
M13_16,M13_16,M,kasp_2
M14_20,M14_20,M,kasp_2
M15_22,M15_22,M,kasp_2
M16_24,M16_24,M,kasp_2
M17_25,M17_25,M,kasp_2
M18_26,M18_26,M,kasp_2
M19_33,M19_33,M,kasp_2
M2_02,M2_2,M,kasp_2
M20_35,M20_35,M,kasp_2
M21_36,M21_36,M,kasp_2
M22_40,M22_40,M,kasp_2
M23_46,M23_46,M,kasp_2
M3_04,M3_4,M,kasp_2
M4_05,M4_5,M,kasp_2
M5_06,M5_6,M,kasp_2
M6_07,M6_7,M,kasp_2
M7_08,M7_8,M,kasp_2
M8_09,M8_9,M,kasp_2
M9_10,M9_10,M,kasp_2
MA_01,MA_01,MA,kasp_2
MA_02,MA_02,MA,kasp_2
MA_03,MA_03,MA,kasp_2
MA_04,MA_04,MA,kasp_2
MA_05,MA_05,MA,kasp_2
MA_06,MA_06,MA,kasp_2
MA_07,MA_07,MA,kasp_2
MA_08,MA_08,MA,kasp_2
MA_09,MA_09,MA,kasp_2
MA_10,MA_10,MA,kasp_2
MA_11,MA_11,MA,kasp_2
MA_12,MA_12,MA,kasp_2
MA_13,MA_13,MA,kasp_2
MA_14,MA_14,MA,kasp_2
MA_15,MA_15,MA,kasp_2
MA_16,MA_16,MA,kasp_2
MA_17,MA_17,MA,kasp_2
MA_18,MA_18,MA,kasp_2
MA_19,MA_19,MA,kasp_2
MA_20,MA_20,MA,kasp_2
MA_21,MA_21,MA,kasp_2
MA_22,MA_22,MA,kasp_2
MA_23,MA_23,MA,kasp_2
MA_24,MA_24,MA,kasp_2
MA_25,MA_25,MA,kasp_2
MA_26,MA_26,MA,kasp_2
MA_27,MA_27,MA,kasp_2
MA_28,MA_28,MA,kasp_2
MA_29,MA_29,MA,kasp_2
MA_30,MA_30,MA,kasp_2
MB1_01,MB1_01,MB1,kasp_2
MB1_02,MB1_02,MB1,kasp_2
MB1_03,MB1_03,MB1,kasp_2
MB1_04,MB1_04,MB1,kasp_2
MB1_05,MB1_05,MB1,kasp_2
MB1_06,MB1_06,MB1,kasp_2
MB1_07,MB1_07,MB1,kasp_2
MB1_08,MB1_08,MB1,kasp_2
MB1_09,MB1_09,MB1,kasp_2
MB1_10,MB1_10,MB1,kasp_2
MB1_11,MB1_11,MB1,kasp_2
MB1_12,MB1_12,MB1,kasp_2
MB1_13,MB1_13,MB1,kasp_2
MB1_14,MB1_14,MB1,kasp_2
MB1_15,MB1_15,MB1,kasp_2
MB1_16,MB1_16,MB1,kasp_2
MB1_17,MB1_17,MB1,kasp_2
MB1_18,MB1_18,MB1,kasp_2
MB1_19,MB1_19,MB1,kasp_2
MB1_20,MB1_20,MB1,kasp_2
MB1_21,MB1_21,MB1,kasp_2
MB1_22,MB1_22,MB1,kasp_2
MB1_23,MB1_23,MB1,kasp_2
MB1_24,MB1_24,MB1,kasp_2
MB1_25,MB1_25,MB1,kasp_2
MB1_26,MB1_26,MB1,kasp_2
MB1_27,MB1_27,MB1,kasp_2
MB1_28,MB1_28,MB1,kasp_2
MB1_29,MB1_29,MB1,kasp_2
MB1_30,MB1_30,MB1,kasp_2
MB1_31,MB1_31,MB1,kasp_2
MB1_32,MB1_32,MB1,kasp_2
MB1_33,MB1_33,MB1,kasp_2
MB1_34,MB1_34,MB1,kasp_2
MB1_35,MB1_35,MB1,kasp_2
MB10_01,MB10_01,MB10,kasp_2
MB10_02,MB10_02,MB10,kasp_2
MB10_03,MB10_03,MB10,kasp_2
MB10_04,MB10_04,MB10,kasp_2
MB10_05,MB10_05,MB10,kasp_2
MB10_06,MB10_06,MB10,kasp_2
MB10_07,MB10_07,MB10,kasp_2
MB10_08,MB10_08,MB10,kasp_2
MB10_09,MB10_09,MB10,kasp_2
MB10_10,MB10_10,MB10,kasp_2
MB10_11,MB10_11,MB10,kasp_2
MB10_12,MB10_12,MB10,kasp_2
MB10_13,MB10_13,MB10,kasp_2
MB10_14,MB10_14,MB10,kasp_2
MB11_01,MB11_01,MB11,kasp_2
MB11_02,MB11_02,MB11,kasp_2
MB11_03,MB11_03,MB11,kasp_2
MB11_04,MB11_04,MB11,kasp_2
MB11_05,MB11_05,MB11,kasp_2
MB11_06,MB11_06,MB11,kasp_2
MB11_07,MB11_07,MB11,kasp_2
MB11_08,MB11_08,MB11,kasp_2
MB11_09,MB11_09,MB11,kasp_2
MB11_10,MB11_10,MB11,kasp_2
MB11_11,MB11_11,MB11,kasp_2
MB11_12,MB11_12,MB11,kasp_2
MB11_13,MB11_13,MB11,kasp_2
MB11_14,MB11_14,MB11,kasp_2
MB11_15,MB11_15,MB11,kasp_2
MB12_01,MB12_01,MB12,kasp_2
MB12_02,MB12_02,MB12,kasp_2
MB12_03,MB12_03,MB12,kasp_2
MB12_04,MB12_04,MB12,kasp_2
MB13_01,MB13_01,MB13,kasp_2
MB13_02,MB13_02,MB13,kasp_2
MB13_03,MB13_03,MB13,kasp_2
MB13_04,MB13_04,MB13,kasp_2
MB13_05,MB13_05,MB13,kasp_2
MB13_06,MB13_06,MB13,kasp_2
MB13_07,MB13_07,MB13,kasp_2
MB13_08,MB13_08,MB13,kasp_2
MB13_09,MB13_09,MB13,kasp_2
MB13_10,MB13_10,MB13,kasp_2
MB13_11,MB13_11,MB13,kasp_2
MB13_12,MB13_12,MB13,kasp_2
MB13_13,MB13_13,MB13,kasp_2
MB13_14,MB13_14,MB13,kasp_2
MB13_15,MB13_15,MB13,kasp_2
MB14_01,MB14_01,MB14,kasp_2
MB14_02,MB14_02,MB14,kasp_2
MB14_03,MB14_03,MB14,kasp_2
MB14_04,MB14_04,MB14,kasp_2
MB14_05,MB14_05,MB14,kasp_2
MB14_06,MB14_06,MB14,kasp_2
MB14_07,MB14_07,MB14,kasp_2
MB14_08,MB14_08,MB14,kasp_2
MB14_09,MB14_09,MB14,kasp_2
MB14_10,MB14_10,MB14,kasp_2
MB14_11,MB14_11,MB14,kasp_2
MB14_12,MB14_12,MB14,kasp_2
MB14_13,MB14_13,MB14,kasp_2
MB14_14,MB14_14,MB14,kasp_2
MB14_15,MB14_15,MB14,kasp_2
MB14_16,MB14_16,MB14,kasp_2
MB14_17,MB14_17,MB14,kasp_2
MB14_19,MB14_19,MB14,kasp_2
MB14_20,MB14_20,MB14,kasp_2
MB14_21,MB14_21,MB14,kasp_2
MB14_22,MB14_22,MB14,kasp_2
MB14_23,MB14_23,MB14,kasp_2
MB14_24,MB14_24,MB14,kasp_2
MB14_25,MB14_25,MB14,kasp_2
MB14_26,MB14_26,MB14,kasp_2
MB14_27,MB14_27,MB14,kasp_2
MB14_28,MB14_28,MB14,kasp_2
MB14_29,MB14_29,MB14,kasp_2
MB14_30,MB14_30,MB14,kasp_2
MB15_01,MB15_01,MB15,kasp_2
MB15_02,MB15_02,MB15,kasp_2
MB15_03,MB15_03,MB15,kasp_2
MB15_04,MB15_04,MB15,kasp_2
MB15_05,MB15_05,MB15,kasp_2
MB15_06,MB15_06,MB15,kasp_2
MB15_07,MB15_07,MB15,kasp_2
MB15_08,MB15_08,MB15,kasp_2
MB15_09,MB15_09,MB15,kasp_2
MB15_10,MB15_10,MB15,kasp_2
MB15_11,MB15_11,MB15,kasp_2
MB15_12,MB15_12,MB15,kasp_2
MB15_13,MB15_13,MB15,kasp_2
MB15_14,MB15_14,MB15,kasp_2
MB15_15,MB15_15,MB15,kasp_2
MB15_16,MB15_16,MB15,kasp_2
MB15_17,MB15_17,MB15,kasp_2
MB15_18,MB15_18,MB15,kasp_2
MB15_19,MB15_19,MB15,kasp_2
MB15_20,MB15_20,MB15,kasp_2
MB15_21,MB15_21,MB15,kasp_2
MB15_22,MB15_22,MB15,kasp_2
MB15_23,MB15_23,MB15,kasp_2
MB15_24,MB15_24,MB15,kasp_2
MB15_25,MB15_25,MB15,kasp_2
MB15_26,MB15_26,MB15,kasp_2
MB15_27,MB15_27,MB15,kasp_2
MB15_28,MB15_28,MB15,kasp_2
MB15_29,MB15_29,MB15,kasp_2
MB15_30,MB15_30,MB15,kasp_2
MB16_01,MB16_01,MB16,kasp_2
MB16_02,MB16_02,MB16,kasp_2
MB16_03,MB16_03,MB16,kasp_2
MB16_04,MB16_04,MB16,kasp_2
MB16_05,MB16_05,MB16,kasp_2
MB16_06,MB16_06,MB16,kasp_2
MB16_07,MB16_07,MB16,kasp_2
MB16_08,MB16_08,MB16,kasp_2
MB16_09,MB16_09,MB16,kasp_2
MB16_10,MB16_10,MB16,kasp_2
MB16_11,MB16_11,MB16,kasp_2
MB16_12,MB16_12,MB16,kasp_2
MB16_13,MB16_13,MB16,kasp_2
MB16_14,MB16_14,MB16,kasp_2
MB16_15,MB16_15,MB16,kasp_2
MB16_16,MB16_16,MB16,kasp_2
MB16_17,MB16_17,MB16,kasp_2
MB16_18,MB16_18,MB16,kasp_2
MB16_19,MB16_19,MB16,kasp_2
MB16_20,MB16_20,MB16,kasp_2
MB16_21,MB16_21,MB16,kasp_2
